Name,Ash Name,Icon,Upgrade,Info 1,Info 2,Caption,FP Cost,HP Cost,HP,Defense,Standard Negation,Slash Negation,Strike Negation,Pierce Negation,Magic Negation,Fire Negation,Lightning Negation,Holy Negation,Poison,Rot,Blood,Frost,Sleep,Madness,Death Blight,Upgrade Type,Upgrade Cost,Drop Type,Achievement,NPC ID,ReinforcementSpEffect ID,ID,Ash ID,Icon ID,Sort Group ID,Sort ID
Skeletal Militiaman Ashes +7,Skeletal Militiaman Ashes,#REF!,7,Summons two skeletal militiaman spirits,Skeletal Militiamen,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two skeletal militiamen.

These are the spirits of militiamen who live in Death, and will continue to rise again until properly finished off.
This is the grotesque fate of those who come into contact with Deathroot.",44,-,"1,506",114,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,608,1,No,135000000,290007,212007,212,102,10,50407
Skeletal Militiaman Ashes +8,Skeletal Militiaman Ashes,#REF!,8,Summons two skeletal militiaman spirits,Skeletal Militiamen,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two skeletal militiamen.

These are the spirits of militiamen who live in Death, and will continue to rise again until properly finished off.
This is the grotesque fate of those who come into contact with Deathroot.",44,-,"2,002",117,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,672,1,No,135000000,290008,212008,212,102,10,50408
Skeletal Militiaman Ashes +9,Skeletal Militiaman Ashes,#REF!,9,Summons two skeletal militiaman spirits,Skeletal Militiamen,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two skeletal militiamen.

These are the spirits of militiamen who live in Death, and will continue to rise again until properly finished off.
This is the grotesque fate of those who come into contact with Deathroot.",44,-,"2,395",118,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,800,1,No,135000000,290009,212009,212,102,10,50409
Skeletal Militiaman Ashes +10,Skeletal Militiaman Ashes,#REF!,10,Summons two skeletal militiaman spirits,Skeletal Militiamen,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two skeletal militiamen.

These are the spirits of militiamen who live in Death, and will continue to rise again until properly finished off.
This is the grotesque fate of those who come into contact with Deathroot.",44,-,"2,509",120,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,0,1,No,135000000,290010,212010,212,102,10,50410
Skeletal Bandit Ashes,Skeletal Bandit Ashes,#REF!,0,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,563,100,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,80,1,No,135004000,290000,213000,213,103,10,50500
Skeletal Bandit Ashes +1,Skeletal Bandit Ashes,#REF!,1,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,721,102,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,112,1,No,135004000,290001,213001,213,103,10,50501
Skeletal Bandit Ashes +2,Skeletal Bandit Ashes,#REF!,2,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,"1,021",105,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,144,1,No,135004000,290002,213002,213,103,10,50502
Skeletal Bandit Ashes +3,Skeletal Bandit Ashes,#REF!,3,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,"1,276",107,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,176,1,No,135004000,290003,213003,213,103,10,50503
Skeletal Bandit Ashes +4,Skeletal Bandit Ashes,#REF!,4,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,"1,355",109,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,208,1,No,135004000,290004,213004,213,103,10,50504
Skeletal Bandit Ashes +5,Skeletal Bandit Ashes,#REF!,5,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,"1,513",110,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,240,1,No,135004000,290005,213005,213,103,10,50505
Skeletal Bandit Ashes +6,Skeletal Bandit Ashes,#REF!,6,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,"1,830",111,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,272,1,No,135004000,290006,213006,213,103,10,50506
Skeletal Bandit Ashes +7,Skeletal Bandit Ashes,#REF!,7,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,"2,322",114,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,304,1,No,135004000,290007,213007,213,103,10,50507
Skeletal Bandit Ashes +8,Skeletal Bandit Ashes,#REF!,8,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,"3,087",117,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,336,1,No,135004000,290008,213008,213,103,10,50508
Skeletal Bandit Ashes +9,Skeletal Bandit Ashes,#REF!,9,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,"3,695",118,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,400,1,No,135004000,290009,213009,213,103,10,50509
Skeletal Bandit Ashes +10,Skeletal Bandit Ashes,#REF!,10,Summons skeletal bandit spirit,Skeletal Bandit,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a skeletal bandit.

This is the spirit of a bandit who lives in Death, and will continue to rise again until properly finished off.
After the night of the plot, Deathroot appeared in the Lands Between, and Those Who Live in Death soon followed.",22,-,"3,871",120,0,10,-40,35,0,20,40,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,0,1,No,135004000,290010,213010,213,103,10,50510
Albinauric Ashes,Albinauric Ashes,#REF!,0,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,922,100,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,168,IMMUNE,IMMUNE,Ashes,930,1,No,134701300,290000,211000,211,121,10,50600
Albinauric Ashes +1,Albinauric Ashes,#REF!,1,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,"1,181",102,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,170,IMMUNE,IMMUNE,Ashes,1302,1,No,134701300,290001,211001,211,121,10,50601
Albinauric Ashes +2,Albinauric Ashes,#REF!,2,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,"1,672",105,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,173,IMMUNE,IMMUNE,Ashes,1674,1,No,134701300,290002,211002,211,121,10,50602
Albinauric Ashes +3,Albinauric Ashes,#REF!,3,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,"2,089",107,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,176,IMMUNE,IMMUNE,Ashes,2046,1,No,134701300,290003,211003,211,121,10,50603
Albinauric Ashes +4,Albinauric Ashes,#REF!,4,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,"2,218",109,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,178,IMMUNE,IMMUNE,Ashes,2418,1,No,134701300,290004,211004,211,121,10,50604
Albinauric Ashes +5,Albinauric Ashes,#REF!,5,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,"2,478",110,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,179,IMMUNE,IMMUNE,Ashes,2790,1,No,134701300,290005,211005,211,121,10,50605
Albinauric Ashes +6,Albinauric Ashes,#REF!,6,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,"2,997",111,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,181,IMMUNE,IMMUNE,Ashes,3162,1,No,134701300,290006,211006,211,121,10,50606
Albinauric Ashes +7,Albinauric Ashes,#REF!,7,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,"3,803",114,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,184,IMMUNE,IMMUNE,Ashes,3534,1,No,134701300,290007,211007,211,121,10,50607
Albinauric Ashes +8,Albinauric Ashes,#REF!,8,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,"5,056",117,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,187,IMMUNE,IMMUNE,Ashes,3906,1,No,134701300,290008,211008,211,121,10,50608
Albinauric Ashes +9,Albinauric Ashes,#REF!,9,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,"6,051",118,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,188,IMMUNE,IMMUNE,Ashes,4650,1,No,134701300,290009,211009,211,121,10,50609
Albinauric Ashes +10,Albinauric Ashes,#REF!,10,Summons two Albinauric spirits,Albinaurics,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two Albinaurics.

A strapping duo of cartwheeling spirits who wield ripple swords and spew freezing breath.
Both are second-generation Albinaurics, with dumpy heads that resemble those of frogs.",53,-,"6,339",120,-10,-10,10,-10,0,20,-20,-40,IMMUNE,IMMUNE,IMMUNE,IMMUNE,200,IMMUNE,IMMUNE,Ashes,0,1,No,134701300,290010,211010,211,121,10,50610
Winged Misbegotten Ashes,Winged Misbegotten Ashes,#REF!,0,Summons winged misbegotten spirit,Winged Misbegotten,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a winged misbegotten.

A spirit with the aspect of wings which takes flight to loose arrows from its bow. The misbegotten are held to be a punishment for making contact with the Crucible, and from birth they are treated as slaves, or worse.",37,-,646,100,0,0,0,0,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,224,IMMUNE,IMMUNE,Ashes,410,1,No,134502000,290200,210000,210,120,10,50700
Winged Misbegotten Ashes + 1,Winged Misbegotten Ashes,#REF!,1,Summons winged misbegotten spirit,Winged Misbegotten,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a winged misbegotten.

A spirit with the aspect of wings which takes flight to loose arrows from its bow. The misbegotten are held to be a punishment for making contact with the Crucible, and from birth they are treated as slaves, or worse.",37,-,737,101,0,0,0,0,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,226,IMMUNE,IMMUNE,Ashes,574,1,No,134502000,290201,210001,210,120,10,50701
Winged Misbegotten Ashes + 2,Winged Misbegotten Ashes,#REF!,2,Summons winged misbegotten spirit,Winged Misbegotten,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a winged misbegotten.

A spirit with the aspect of wings which takes flight to loose arrows from its bow. The misbegotten are held to be a punishment for making contact with the Crucible, and from birth they are treated as slaves, or worse.",37,-,828,102,0,0,0,0,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,227,IMMUNE,IMMUNE,Ashes,738,1,No,134502000,290202,210002,210,120,10,50702
Winged Misbegotten Ashes + 3,Winged Misbegotten Ashes,#REF!,3,Summons winged misbegotten spirit,Winged Misbegotten,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a winged misbegotten.

A spirit with the aspect of wings which takes flight to loose arrows from its bow. The misbegotten are held to be a punishment for making contact with the Crucible, and from birth they are treated as slaves, or worse.",37,-,"1,070",103,0,0,0,0,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,229,IMMUNE,IMMUNE,Ashes,902,1,No,134502000,290203,210003,210,120,10,50703
Winged Misbegotten Ashes + 4,Winged Misbegotten Ashes,#REF!,4,Summons winged misbegotten spirit,Winged Misbegotten,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a winged misbegotten.

A spirit with the aspect of wings which takes flight to loose arrows from its bow. The misbegotten are held to be a punishment for making contact with the Crucible, and from birth they are treated as slaves, or worse.",37,-,"1,171",105,0,0,0,0,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,231,IMMUNE,IMMUNE,Ashes,1066,1,No,134502000,290204,210004,210,120,10,50704
Winged Misbegotten Ashes + 5,Winged Misbegotten Ashes,#REF!,5,Summons winged misbegotten spirit,Winged Misbegotten,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a winged misbegotten.

A spirit with the aspect of wings which takes flight to loose arrows from its bow. The misbegotten are held to be a punishment for making contact with the Crucible, and from birth they are treated as slaves, or worse.",37,-,"1,262",106,0,0,0,0,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,233,IMMUNE,IMMUNE,Ashes,1230,1,No,134502000,290205,210005,210,120,10,50705
